0.000000,33.103708
0.010000,32.443489
0.020000,32.443489
0.030000,32.125211
0.040000,32.125211
0.050000,31.969324
0.060000,31.969324
0.070000,31.889707
0.080000,31.889707
0.090000,31.845506
0.100000,31.845506
0.110000,31.817454
0.120000,31.817454
0.130000,31.796514
0.140000,31.796514
0.150000,31.778475
0.160000,31.778475
0.170000,31.765546
0.180000,31.761396
0.190000,31.750857
0.200000,31.744406
0.210000,31.734833
0.220000,31.727131
0.230000,31.717869
0.240000,31.709431
0.250000,31.700183
0.260000,31.691269
0.270000,31.681910
0.280000,31.672656
0.290000,31.663138
0.300000,31.653622
0.310000,31.643934
0.320000,31.634204
0.330000,31.624350
0.340000,31.614437
0.350000,31.604429
0.360000,31.594359
0.370000,31.584209
0.380000,31.573999
0.390000,31.563722
0.400000,31.553389
0.410000,31.542997
0.420000,31.532555
0.430000,31.522060
0.440000,31.511519
0.450000,31.500933
0.460000,31.490304
0.470000,31.479635
0.480000,31.468929
0.490000,31.458186
0.500000,31.447409
0.510000,31.436600
0.520000,31.425760
0.530000,31.414893
0.540000,31.403996
0.550000,31.393075
0.560000,31.382129
0.570000,31.371159
0.580000,31.360168
0.590000,31.349155
0.600000,31.338123
0.610000,31.327071
0.620000,31.316002
0.630000,31.304916
0.640000,31.293813
0.650000,31.282695
0.660000,31.271563
0.670000,31.260416
0.680000,31.249256
0.690000,31.238084
0.700000,31.226899
0.710000,31.215703
0.720000,31.204496
0.730000,31.193278
0.740000,31.182050
0.750000,31.170812
0.760000,31.159566
0.770000,31.148310
0.780000,31.137047
0.790000,31.125774
0.800000,31.114494
0.810000,31.103207
0.820000,31.091911
0.830000,31.080609
0.840000,31.069301
0.850000,31.057986
0.860000,31.046664
0.870000,31.035336
0.880000,31.024002
0.890000,31.012663
0.900000,31.001318
0.910000,30.989968
0.920000,30.978611
0.930000,30.967251
0.940000,30.955885
0.950000,30.944514
0.960000,30.933138
0.970000,30.921758
0.980000,30.910372
0.990000,30.898983
1.000000,30.887589
1.010000,30.876191
1.020000,30.864788
1.030000,30.853381
1.040000,30.841970
1.050000,30.830555
1.060000,30.819136
1.070000,30.807713
1.080000,30.796286
1.090000,30.784855
1.100000,30.773420
1.110000,30.761981
1.120000,30.750539
1.130000,30.739093
1.140000,30.727643
1.150000,30.716190
1.160000,30.704732
1.170000,30.693271
1.180000,30.681807
1.190000,30.670339
1.200000,30.658867
1.210000,30.647392
1.220000,30.635913
1.230000,30.624431
1.240000,30.612945
1.250000,30.601455
1.260000,30.589963
1.270000,30.578466
1.280000,30.566966
1.290000,30.555462
1.300000,30.543955
1.310000,30.532445
1.320000,30.520931
1.330000,30.509414
1.340000,30.497892
1.350000,30.486368
1.360000,30.474840
1.370000,30.463309
1.380000,30.451774
1.390000,30.440235
1.400000,30.428694
1.410000,30.417148
1.420000,30.405600
1.430000,30.394047
1.440000,30.382492
1.450000,30.370932
1.460000,30.359369
1.470000,30.347803
1.480000,30.336233
1.490000,30.324659
1.500000,30.313083
1.510000,30.301502
1.520000,30.289918
1.530000,30.278330
1.540000,30.266739
1.550000,30.255144
1.560000,30.243546
1.570000,30.231945
1.580000,30.220339
1.590000,30.208730
1.600000,30.197118
1.610000,30.185501
1.620000,30.173882
1.630000,30.162258
1.640000,30.150631
1.650000,30.139001
1.660000,30.127366
1.670000,30.115729
1.680000,30.104087
1.690000,30.092441
1.700000,30.080792
1.710000,30.069140
1.720000,30.057483
1.730000,30.045824
1.740000,30.034160
1.750000,30.022493
1.760000,30.010821
1.770000,29.999146
1.780000,29.987468
1.790000,29.975785
1.800000,29.964100
1.810000,29.952409
1.820000,29.940716
1.830000,29.929018
1.840000,29.917317
1.850000,29.905612
1.860000,29.893903
1.870000,29.882191
1.880000,29.870474
1.890000,29.858754
1.900000,29.847029
1.910000,29.835302
1.920000,29.823569
1.930000,29.811834
1.940000,29.800094
1.950000,29.788351
1.960000,29.776603
1.970000,29.764852
1.980000,29.753097
1.990000,29.741337
2.000000,29.729574
2.010000,29.717807
2.020000,29.706036
2.030000,29.694260
2.040000,29.682482
2.050000,29.670698
2.060000,29.658912
2.070000,29.647120
2.080000,29.635325
2.090000,29.623526
2.100000,29.611723
2.110000,29.599916
2.120000,29.588104
2.130000,29.576289
2.140000,29.564470
2.150000,29.552646
2.160000,29.540819
2.170000,29.528987
2.180000,29.517151
2.190000,29.505311
2.200000,29.493467
2.210000,29.481618
2.220000,29.469766
2.230000,29.457909
2.240000,29.446049
2.250000,29.434184
2.260000,29.422314
2.270000,29.410441
2.280000,29.398563
2.290000,29.386682
2.300000,29.374795
2.310000,29.362905
2.320000,29.351010
2.330000,29.339111
2.340000,29.327208
2.350000,29.315300
2.360000,29.303388
2.370000,29.291472
2.380000,29.279552
2.390000,29.267626
2.400000,29.255697
2.410000,29.243764
2.420000,29.231825
2.430000,29.219883
2.440000,29.207936
2.450000,29.195985
2.460000,29.184029
2.470000,29.172069
2.480000,29.160105
2.490000,29.148136
2.500000,29.136162
2.510000,29.124185
2.520000,29.112202
2.530000,29.100215
2.540000,29.088223
2.550000,29.076227
2.560000,29.064227
