0.000000,31.851783
0.010000,31.429568
0.020000,31.429568
0.030000,31.245926
0.040000,31.245926
0.050000,31.162610
0.060000,31.162610
0.070000,31.120868
0.080000,31.120868
0.090000,31.095926
0.100000,31.095926
0.110000,31.077403
0.120000,31.077403
0.130000,31.063701
0.140000,31.060990
0.150000,31.050695
0.160000,31.044934
0.170000,31.035837
0.180000,31.028551
0.190000,31.019742
0.200000,31.011603
0.210000,31.002721
0.220000,30.994035
0.230000,30.984947
0.240000,30.975863
0.250000,30.966532
0.260000,30.957131
0.270000,30.947558
0.280000,30.937890
0.290000,30.928089
0.300000,30.918190
0.310000,30.908180
0.320000,30.898078
0.330000,30.887880
0.340000,30.877597
0.350000,30.867230
0.360000,30.856785
0.370000,30.846266
0.380000,30.835678
0.390000,30.825024
0.400000,30.814306
0.410000,30.803530
0.420000,30.792697
0.430000,30.781813
0.440000,30.770877
0.450000,30.759895
0.460000,30.748866
0.470000,30.737797
0.480000,30.726686
0.490000,30.715538
0.500000,30.704353
0.510000,30.693135
0.520000,30.681883
0.530000,30.670602
0.540000,30.659291
0.550000,30.647952
0.560000,30.636587
0.570000,30.625198
0.580000,30.613784
0.590000,30.602349
0.600000,30.590891
0.610000,30.579414
0.620000,30.567918
0.630000,30.556403
0.640000,30.544871
0.650000,30.533322
0.660000,30.521758
0.670000,30.510178
0.680000,30.498584
0.690000,30.486976
0.700000,30.475355
0.710000,30.463721
0.720000,30.452076
0.730000,30.440419
0.740000,30.428752
0.750000,30.417073
0.760000,30.405385
0.770000,30.393686
0.780000,30.381979
0.790000,30.370263
0.800000,30.358537
0.810000,30.346804
0.820000,30.335062
0.830000,30.323313
0.840000,30.311556
0.850000,30.299792
0.860000,30.288020
0.870000,30.276242
0.880000,30.264458
0.890000,30.252666
0.900000,30.240869
0.910000,30.229065
0.920000,30.217256
0.930000,30.205440
0.940000,30.193619
0.950000,30.181792
0.960000,30.169960
0.970000,30.158123
0.980000,30.146280
0.990000,30.134432
1.000000,30.122579
1.010000,30.110721
1.020000,30.098858
1.030000,30.086990
1.040000,30.075117
1.050000,30.063240
1.060000,30.051358
1.070000,30.039472
1.080000,30.027581
1.090000,30.015685
