0.000000,1.840585
0.010000,1.814646
0.020000,1.814646
0.030000,1.803493
0.040000,1.803493
0.050000,1.798550
0.060000,1.798550
0.070000,1.796179
0.080000,1.796179
0.090000,1.794849
0.100000,1.794849
0.110000,1.793916
0.120000,1.793916
0.130000,1.793176
0.140000,1.793115
0.150000,1.792586
0.160000,1.792337
0.170000,1.791882
0.180000,1.791540
0.190000,1.791103
0.200000,1.790708
0.210000,1.790266
0.220000,1.789837
0.230000,1.789384
0.240000,1.788930
0.250000,1.788462
0.260000,1.787989
0.270000,1.787505
0.280000,1.787016
0.290000,1.786518
0.300000,1.786014
0.310000,1.785504
0.320000,1.784987
0.330000,1.784465
0.340000,1.783937
0.350000,1.783404
0.360000,1.782867
0.370000,1.782324
0.380000,1.781777
0.390000,1.781226
0.400000,1.780672
0.410000,1.780113
0.420000,1.779551
0.430000,1.778985
0.440000,1.778416
0.450000,1.777845
0.460000,1.777270
0.470000,1.776693
0.480000,1.776113
0.490000,1.775530
0.500000,1.774945
0.510000,1.774358
0.520000,1.773769
0.530000,1.773178
0.540000,1.772585
0.550000,1.771990
0.560000,1.771393
0.570000,1.770794
0.580000,1.770194
0.590000,1.769593
0.600000,1.768990
0.610000,1.768385
0.620000,1.767780
0.630000,1.767173
0.640000,1.766565
0.650000,1.765955
0.660000,1.765345
0.670000,1.764733
0.680000,1.764121
0.690000,1.763507
0.700000,1.762892
0.710000,1.762277
0.720000,1.761661
0.730000,1.761043
0.740000,1.760425
0.750000,1.759807
0.760000,1.759187
0.770000,1.758567
0.780000,1.757945
0.790000,1.757324
0.800000,1.756701
0.810000,1.756078
0.820000,1.755454
0.830000,1.754830
0.840000,1.754205
0.850000,1.753579
0.860000,1.752953
0.870000,1.752326
0.880000,1.751699
0.890000,1.751071
0.900000,1.750443
0.910000,1.749814
0.920000,1.749184
0.930000,1.748554
0.940000,1.747924
0.950000,1.747293
0.960000,1.746661
0.970000,1.746029
0.980000,1.745397
0.990000,1.744764
1.000000,1.744130
1.010000,1.743497
1.020000,1.742862
1.030000,1.742228
1.040000,1.741592
1.050000,1.740957
1.060000,1.740321
1.070000,1.739684
1.080000,1.739047
1.090000,1.738410
1.100000,1.737772
1.110000,1.737134
1.120000,1.736496
1.130000,1.735857
1.140000,1.735217
1.150000,1.734577
1.160000,1.733937
1.170000,1.733296
1.180000,1.732655
1.190000,1.732014
1.200000,1.731372
1.210000,1.730730
1.220000,1.730087
1.230000,1.729444
1.240000,1.728801
1.250000,1.728157
1.260000,1.727512
1.270000,1.726868
1.280000,1.726223
1.290000,1.725577
1.300000,1.724931
1.310000,1.724285
1.320000,1.723638
1.330000,1.722991
1.340000,1.722344
1.350000,1.721696
1.360000,1.721048
1.370000,1.720399
1.380000,1.719750
1.390000,1.719101
1.400000,1.718451
1.410000,1.717801
1.420000,1.717150
1.430000,1.716499
1.440000,1.715848
1.450000,1.715196
1.460000,1.714544
1.470000,1.713891
1.480000,1.713238
1.490000,1.712585
1.500000,1.711931
1.510000,1.711277
1.520000,1.710622
1.530000,1.709967
1.540000,1.709312
1.550000,1.708656
1.560000,1.708000
1.570000,1.707343
1.580000,1.706686
1.590000,1.706029
1.600000,1.705371
1.610000,1.704713
1.620000,1.704054
1.630000,1.703396
1.640000,1.702736
1.650000,1.702076
1.660000,1.701416
1.670000,1.700756
1.680000,1.700095
1.690000,1.699433
1.700000,1.698772
1.710000,1.698109
1.720000,1.697447
1.730000,1.696784
1.740000,1.696120
1.750000,1.695457
1.760000,1.694792
1.770000,1.694128
1.780000,1.693463
1.790000,1.692797
1.800000,1.692132
1.810000,1.691465
1.820000,1.690799
1.830000,1.690132
1.840000,1.689464
1.850000,1.688796
1.860000,1.688128
1.870000,1.687459
1.880000,1.686790
1.890000,1.686121
1.900000,1.685451
1.910000,1.684780
1.920000,1.684110
1.930000,1.683438
1.940000,1.682767
1.950000,1.682095
1.960000,1.681422
1.970000,1.680750
1.980000,1.680076
1.990000,1.679403
2.000000,1.678729
2.010000,1.678054
2.020000,1.677379
2.030000,1.676704
2.040000,1.676028
2.050000,1.675352
2.060000,1.674675
2.070000,1.673998
2.080000,1.673321
2.090000,1.672643
2.100000,1.671965
2.110000,1.671286
2.120000,1.670607
2.130000,1.669927
2.140000,1.669247
2.150000,1.668567
2.160000,1.667886
2.170000,1.667205
2.180000,1.666523
2.190000,1.665841
2.200000,1.665158
2.210000,1.664475
2.220000,1.663792
2.230000,1.663108
2.240000,1.662424
2.250000,1.661739
2.260000,1.661054
2.270000,1.660369
2.280000,1.659683
2.290000,1.658996
2.300000,1.658309
2.310000,1.657622
2.320000,1.656934
2.330000,1.656246
2.340000,1.655557
2.350000,1.654868
2.360000,1.654179
2.370000,1.653489
2.380000,1.652798
2.390000,1.652108
2.400000,1.651416
2.410000,1.650725
2.420000,1.650033
2.430000,1.649340
2.440000,1.648647
2.450000,1.647953
2.460000,1.647259
2.470000,1.646565
2.480000,1.645870
2.490000,1.645175
2.500000,1.644479
2.510000,1.643783
2.520000,1.643086
2.530000,1.642389
2.540000,1.641692
2.550000,1.640994
2.560000,1.640296
2.570000,1.639597
2.580000,1.638897
2.590000,1.638197
2.600000,1.637497
2.610000,1.636797
2.620000,1.636095
2.630000,1.635394
2.640000,1.634692
2.650000,1.633989
2.660000,1.633286
2.670000,1.632583
2.680000,1.631879
2.690000,1.631174
2.700000,1.630470
2.710000,1.629764
2.720000,1.629058
2.730000,1.628352
2.740000,1.627645
2.750000,1.626938
2.760000,1.626231
2.770000,1.625523
2.780000,1.624814
2.790000,1.624105
2.800000,1.623395
2.810000,1.622685
2.820000,1.621975
2.830000,1.621264
2.840000,1.620552
2.850000,1.619841
2.860000,1.619128
2.870000,1.618415
2.880000,1.617702
2.890000,1.616988
2.900000,1.616274
2.910000,1.615559
2.920000,1.614844
2.930000,1.614128
2.940000,1.613412
2.950000,1.612695
2.960000,1.611978
2.970000,1.611260
2.980000,1.610542
2.990000,1.609823
3.000000,1.609104
3.010000,1.608385
3.020000,1.607665
3.030000,1.606944
3.040000,1.606223
3.050000,1.605501
3.060000,1.604779
3.070000,1.604056
3.080000,1.603333
3.090000,1.602610
3.100000,1.601886
3.110000,1.601161
3.120000,1.600436
3.130000,1.599710
3.140000,1.598984
3.150000,1.598258
3.160000,1.597531
3.170000,1.596803
3.180000,1.596075
3.190000,1.595346
3.200000,1.594617
3.210000,1.593887
3.220000,1.593157
3.230000,1.592427
3.240000,1.591695
3.250000,1.590964
3.260000,1.590231
3.270000,1.589499
3.280000,1.588766
3.290000,1.588032
3.300000,1.587297
3.310000,1.586563
3.320000,1.585827
3.330000,1.585092
3.340000,1.584355
3.350000,1.583618
3.360000,1.582881
3.370000,1.582143
3.380000,1.581404
3.390000,1.580665
3.400000,1.579926
3.410000,1.579186
3.420000,1.578445
3.430000,1.577704
3.440000,1.576962
3.450000,1.576220
3.460000,1.575477
3.470000,1.574734
3.480000,1.573990
3.490000,1.573246
3.500000,1.572501
3.510000,1.571756
3.520000,1.571010
3.530000,1.570263
3.540000,1.569516
3.550000,1.568768
3.560000,1.568020
3.570000,1.567272
3.580000,1.566522
3.590000,1.565772
3.600000,1.565022
3.610000,1.564271
3.620000,1.563520
3.630000,1.562768
3.640000,1.562015
3.650000,1.561262
3.660000,1.560508
3.670000,1.559754
3.680000,1.558999
3.690000,1.558243
3.700000,1.557487
3.710000,1.556731
3.720000,1.555974
3.730000,1.555216
3.740000,1.554458
3.750000,1.553699
3.760000,1.552940
3.770000,1.552180
3.780000,1.551419
3.790000,1.550658
3.800000,1.549896
3.810000,1.549134
3.820000,1.548371
3.830000,1.547607
3.840000,1.546843
3.850000,1.546079
3.860000,1.545313
3.870000,1.544548
3.880000,1.543781
3.890000,1.543014
3.900000,1.542246
3.910000,1.541478
3.920000,1.540709
3.930000,1.539940
3.940000,1.539170
3.950000,1.538399
3.960000,1.537628
3.970000,1.536856
3.980000,1.536084
3.990000,1.535311
4.000000,1.534537
4.010000,1.533763
4.020000,1.532988
4.030000,1.532213
4.040000,1.531437
4.050000,1.530660
4.060000,1.529883
4.070000,1.529105
4.080000,1.528326
4.090000,1.527547
4.100000,1.526767
4.110000,1.525987
4.120000,1.525205
4.130000,1.524424
4.140000,1.523641
4.150000,1.522858
4.160000,1.522075
4.170000,1.521291
4.180000,1.520506
4.190000,1.519720
4.200000,1.518934
4.210000,1.518147
4.220000,1.517360
4.230000,1.516572
4.240000,1.515783
4.250000,1.514993
4.260000,1.514203
4.270000,1.513413
4.280000,1.512621
4.290000,1.511829
4.300000,1.511037
4.310000,1.510243
4.320000,1.509449
4.330000,1.508654
4.340000,1.507859
4.350000,1.507063
4.360000,1.506266
4.370000,1.505469
4.380000,1.504671
4.390000,1.503872
4.400000,1.503073
4.410000,1.502273
4.420000,1.501472
4.430000,1.500671
4.440000,1.499869
4.450000,1.499066
4.460000,1.498262
4.470000,1.497458
4.480000,1.496653
4.490000,1.495848
4.500000,1.495041
4.510000,1.494234
4.520000,1.493427
4.530000,1.492618
4.540000,1.491809
4.550000,1.490999
4.560000,1.490189
4.570000,1.489378
4.580000,1.488566
4.590000,1.487753
4.600000,1.486940
4.610000,1.486125
4.620000,1.485311
4.630000,1.484495
4.640000,1.483679
4.650000,1.482862
4.660000,1.482044
4.670000,1.481226
4.680000,1.480406
4.690000,1.479586
4.700000,1.478766
4.710000,1.477944
4.720000,1.477122
4.730000,1.476299
4.740000,1.475475
4.750000,1.474651
4.760000,1.473826
4.770000,1.473000
4.780000,1.472173
4.790000,1.471346
4.800000,1.470517
4.810000,1.469688
4.820000,1.468859
4.830000,1.468028
4.840000,1.467197
4.850000,1.466364
4.860000,1.465532
4.870000,1.464698
4.880000,1.463863
4.890000,1.463028
